W0610 10:25:00.915000 1127107 site-packages/torch/distributed/run.py:803] 
W0610 10:25:00.915000 1127107 site-packages/torch/distributed/run.py:803] *****************************************
W0610 10:25:00.915000 1127107 site-packages/torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0610 10:25:00.915000 1127107 site-packages/torch/distributed/run.py:803] *****************************************
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Vocab size: 8,192
Distributed: world_size=4, rank=0, local_rank=0
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 2, 'n_embd': 768, 'window_pattern': 'SSSL', 'num_experts': 16, 'top_k': 2, 'moe_hidden_dim': 1792, 'router_z_loss_coef': 0.00075, 'load_balance_loss_coef': 0.003, 'router_sigmoid_affinity': True, 'router_expert_bias': True, 'router_bias_ema_beta': 0.9, 'router_bias_eta': 0.001, 'router_bias_clamp': 0.25, 'exclusive_attention': True, 'headwise_attention_gate': True, 'attention_gate_init': 0.98, 'attention_gate_scale': 1.0, 'value_mix_enabled': True, 'value_mix_learned': False, 'value_mix_start_layer': 1, 'value_mix_normalized': False, 'value_mix_first_init': 0.75, 'value_mix_local_init': 0.25, 'value_mix_gamma_init': 0.7905694150420949, 'dense_early_layers': 2, 'dense_hidden_dim': 3584}
Parameter counts:
  wte                     : 6,291,456
  lm_head                 : 6,291,456
  transformer_matrices    : 425,570,304
  expert_total            : 396,361,728
  expert_active           : 49,545,216
  scalars                 : 56
  total                   : 438,153,272
  active                  : 91,336,760
Estimated active FLOPs per token: 6.046433e+08
AdamW peak lr: 0.000333
Muon peak lr (attn_q): 0.00184567
Muon peak lr (attn_k): 0.00184567
Muon peak lr (attn_v): 0.00184567
Muon peak lr (attn_proj): 0.00184567
Muon peak lr (router): 0.00184567
Muon peak lr (expert_gate): 0.00281931
Muon peak lr (expert_up): 0.00281931
Muon peak lr (expert_down): 0.00281931
Muon peak lr (dense_gate): 0.00398711
Muon peak lr (dense_up): 0.00398711
Muon peak lr (dense_down): 0.00398711
Time budget: 450s
Estimated total steps for LR schedule: 7000
Max train steps: 7000
Global batch tokens: 262,144
Device batch size: 32
Gradient accumulation steps: 1
Eval batch size: 64

step 00000 (0.0%) | loss: 9.500227 | lrm: 0.00 | dt: 8700ms | tok/sec: 30,131 | mfu: 0.5% | epoch: 1 | router_ent: 2.366 | load_cv: 0.227 | max_load: 0.094 | aux: 0.0081 | remaining: 60890s    
step 00001 (0.0%) | loss: 9.496195 | lrm: 0.01 | dt: 167ms | tok/sec: 1,569,378 | mfu: 24.0% | epoch: 1 | router_ent: 2.366 | load_cv: 0.223 | max_load: 0.093 | aux: 0.0081 | remaining: 1169s    
step 00002 (0.0%) | loss: 9.492639 | lrm: 0.02 | dt: 161ms | tok/sec: 1,629,797 | mfu: 24.9% | epoch: 1 | router_ent: 2.366 | load_cv: 0.222 | max_load: 0.093 | aux: 0.0081 | remaining: 1125s    
step 00003 (0.0%) | loss: 9.490447 | lrm: 0.03 | dt: 162ms | tok/sec: 1,623,031 | mfu: 24.8% | epoch: 1 | router_ent: 2.366 | load_cv: 0.227 | max_load: 0.093 | aux: 0.0081 | remaining: 1130s    
step 00004 (0.1%) | loss: 9.488096 | lrm: 0.04 | dt: 161ms | tok/sec: 1,624,278 | mfu: 24.8% | epoch: 1 | router_ent: 2.366 | load_cv: 0.224 | max_load: 0.093 | aux: 0.0081 | remaining: 1129s    
step 00005 (0.1%) | loss: 9.486615 | lrm: 0.05 | dt: 162ms | tok/sec: 1,623,170 | mfu: 24.8% | epoch: 1 | router_ent: 2.366 | load_cv: 0.226 | max_load: 0.094 | aux: 0.0081 | remaining: 1130s    
step 00006 (0.1%) | loss: 9.485175 | lrm: 0.06 | dt: 168ms | tok/sec: 1,564,827 | mfu: 23.9% | epoch: 1 | router_ent: 2.366 | load_cv: 0.223 | max_load: 0.094 | aux: 0.0081 | remaining: 1171s    
step 00007 (0.1%) | loss: 9.483653 | lrm: 0.07 | dt: 167ms | tok/sec: 1,566,737 | mfu: 23.9% | epoch: 1 | router_ent: 2.366 | load_cv: 0.221 | max_load: 0.093 | aux: 0.0081 | remaining: 1170s    
step 00008 (0.1%) | loss: 9.482151 | lrm: 0.08 | dt: 163ms | tok/sec: 1,611,029 | mfu: 24.6% | epoch: 1 | router_ent: 2.366 | load_cv: 0.221 | max_load: 0.093 | aux: 0.0081 | remaining: 1138s    
step 00009 (0.1%) | loss: 9.480176 | lrm: 0.09 | dt: 163ms | tok/sec: 1,604,831 | mfu: 24.5% | epoch: 1 | router_ent: 2.366 | load_cv: 0.221 | max_load: 0.093 | aux: 0.0081 | remaining: 1142s    
step 00010 (0.1%) | loss: 9.477767 | lrm: 0.10 | dt: 163ms | tok/sec: 1,611,572 | mfu: 24.6% | epoch: 1 | router_ent: 2.366 | load_cv: 0.215 | max_load: 0.092 | aux: 0.0081 | remaining: 1137s    
step 00011 (0.2%) | loss: 9.474038 | lrm: 0.11 | dt: 162ms | tok/sec: 1,622,172 | mfu: 24.8% | epoch: 1 | router_ent: 2.366 | load_cv: 0.217 | max_load: 0.092 | aux: 0.0081 | remaining: 1129s    
step 00012 (0.2%) | loss: 9.470647 | lrm: 0.12 | dt: 163ms | tok/sec: 1,609,624 | mfu: 24.6% | epoch: 1 | router_ent: 2.366 | load_cv: 0.211 | max_load: 0.092 | aux: 0.0081 | remaining: 1134s    
step 00013 (0.2%) | loss: 9.466095 | lrm: 0.13 | dt: 164ms | tok/sec: 1,595,634 | mfu: 24.4% | epoch: 1 | router_ent: 2.366 | load_cv: 0.218 | max_load: 0.092 | aux: 0.0081 | remaining: 1138s    
step 00014 (0.2%) | loss: 9.460914 | lrm: 0.14 | dt: 164ms | tok/sec: 1,601,535 | mfu: 24.5% | epoch: 1 | router_ent: 2.366 | load_cv: 0.213 | max_load: 0.091 | aux: 0.0081 | remaining: 1139s    
step 00015 (0.2%) | loss: 9.455488 | lrm: 0.15 | dt: 162ms | tok/sec: 1,616,061 | mfu: 24.7% | epoch: 1 | router_ent: 2.365 | load_cv: 0.209 | max_load: 0.091 | aux: 0.0081 | remaining: 1138s    
step 00016 (0.2%) | loss: 9.448748 | lrm: 0.16 | dt: 163ms | tok/sec: 1,604,906 | mfu: 24.5% | epoch: 1 | router_ent: 2.366 | load_cv: 0.206 | max_load: 0.090 | aux: 0.0081 | remaining: 1138s    
step 00017 (0.2%) | loss: 9.442220 | lrm: 0.17 | dt: 162ms | tok/sec: 1,613,673 | mfu: 24.7% | epoch: 1 | router_ent: 2.366 | load_cv: 0.206 | max_load: 0.091 | aux: 0.0081 | remaining: 1138s    
step 00018 (0.3%) | loss: 9.434474 | lrm: 0.18 | dt: 165ms | tok/sec: 1,589,748 | mfu: 24.3% | epoch: 1 | router_ent: 2.366 | load_cv: 0.205 | max_load: 0.090 | aux: 0.0081 | remaining: 1139s    
step 00019 (0.3%) | loss: 9.425601 | lrm: 0.19 | dt: 163ms | tok/sec: 1,610,673 | mfu: 24.6% | epoch: 1 | router_ent: 2.365 | load_cv: 0.202 | max_load: 0.090 | aux: 0.0081 | remaining: 1139s    
step 00020 (0.3%) | loss: 9.416514 | lrm: 0.20 | dt: 163ms | tok/sec: 1,604,948 | mfu: 24.5% | epoch: 1 | router_ent: 2.366 | load_cv: 0.200 | max_load: 0.089 | aux: 0.0081 | remaining: 1139s    
step 00021 (0.3%) | loss: 9.405701 | lrm: 0.21 | dt: 163ms | tok/sec: 1,607,816 | mfu: 24.6% | epoch: 1 | router_ent: 2.366 | load_cv: 0.194 | max_load: 0.089 | aux: 0.0081 | remaining: 1138s    
step 00022 (0.3%) | loss: 9.394178 | lrm: 0.22 | dt: 163ms | tok/sec: 1,604,351 | mfu: 24.5% | epoch: 1 | router_ent: 2.366 | load_cv: 0.197 | max_load: 0.089 | aux: 0.0081 | remaining: 1138s    
step 00023 (0.3%) | loss: 9.381990 | lrm: 0.23 | dt: 163ms | tok/sec: 1,610,805 | mfu: 24.6% | epoch: 1 | router_ent: 2.366 | load_cv: 0.196 | max_load: 0.089 | aux: 0.0081 | remaining: 1138s    
step 00024 (0.3%) | loss: 9.368990 | lrm: 0.24 | dt: 165ms | tok/sec: 1,590,052 | mfu: 24.3% | epoch: 1 | router_ent: 2.366 | load_cv: 0.194 | max_load: 0.088 | aux: 0.0081 | remaining: 1139s    
step 00025 (0.4%) | loss: 9.353542 | lrm: 0.25 | dt: 161ms | tok/sec: 1,623,674 | mfu: 24.8% | epoch: 1 | router_ent: 2.365 | load_cv: 0.198 | max_load: 0.090 | aux: 0.0081 | remaining: 1138s    
step 00026 (0.4%) | loss: 9.337786 | lrm: 0.26 | dt: 164ms | tok/sec: 1,594,678 | mfu: 24.4% | epoch: 1 | router_ent: 2.365 | load_cv: 0.196 | max_load: 0.089 | aux: 0.0081 | remaining: 1138s    
step 00027 (0.4%) | loss: 9.321157 | lrm: 0.27 | dt: 162ms | tok/sec: 1,618,221 | mfu: 24.7% | epoch: 1 | router_ent: 2.365 | load_cv: 0.186 | max_load: 0.088 | aux: 0.0081 | remaining: 1137s    
step 00028 (0.4%) | loss: 9.303179 | lrm: 0.28 | dt: 163ms | tok/sec: 1,608,131 | mfu: 24.6% | epoch: 1 | router_ent: 2.366 | load_cv: 0.190 | max_load: 0.088 | aux: 0.0081 | remaining: 1137s    
step 00029 (0.4%) | loss: 9.283659 | lrm: 0.29 | dt: 162ms | tok/sec: 1,617,968 | mfu: 24.7% | epoch: 1 | router_ent: 2.365 | load_cv: 0.188 | max_load: 0.088 | aux: 0.0081 | remaining: 1137s    
step 00030 (0.4%) | loss: 9.264315 | lrm: 0.30 | dt: 168ms | tok/sec: 1,557,251 | mfu: 23.8% | epoch: 1 | router_ent: 2.365 | load_cv: 0.187 | max_load: 0.088 | aux: 0.0081 | remaining: 1138s    
step 00031 (0.4%) | loss: 9.243434 | lrm: 0.31 | dt: 163ms | tok/sec: 1,612,785 | mfu: 24.6% | epoch: 1 | router_ent: 2.365 | load_cv: 0.186 | max_load: 0.088 | aux: 0.0081 | remaining: 1138s    
step 00032 (0.5%) | loss: 9.220641 | lrm: 0.32 | dt: 163ms | tok/sec: 1,611,950 | mfu: 24.6% | epoch: 1 | router_ent: 2.365 | load_cv: 0.187 | max_load: 0.088 | aux: 0.0081 | remaining: 1137s    
step 00033 (0.5%) | loss: 9.195396 | lrm: 0.33 | dt: 164ms | tok/sec: 1,600,288 | mfu: 24.4% | epoch: 1 | router_ent: 2.365 | load_cv: 0.195 | max_load: 0.089 | aux: 0.0081 | remaining: 1137s    
step 00034 (0.5%) | loss: 9.169878 | lrm: 0.34 | dt: 163ms | tok/sec: 1,609,847 | mfu: 24.6% | epoch: 1 | router_ent: 2.364 | load_cv: 0.192 | max_load: 0.089 | aux: 0.0081 | remaining: 1137s    
step 00035 (0.5%) | loss: 9.143108 | lrm: 0.35 | dt: 163ms | tok/sec: 1,603,897 | mfu: 24.5% | epoch: 1 | router_ent: 2.363 | load_cv: 0.191 | max_load: 0.088 | aux: 0.0081 | remaining: 1137s    
step 00036 (0.5%) | loss: 9.115337 | lrm: 0.36 | dt: 163ms | tok/sec: 1,609,913 | mfu: 24.6% | epoch: 1 | router_ent: 2.364 | load_cv: 0.196 | max_load: 0.089 | aux: 0.0081 | remaining: 1137s    
step 00037 (0.5%) | loss: 9.085913 | lrm: 0.37 | dt: 164ms | tok/sec: 1,596,461 | mfu: 24.4% | epoch: 1 | router_ent: 2.363 | load_cv: 0.196 | max_load: 0.090 | aux: 0.0081 | remaining: 1137s    
step 00038 (0.5%) | loss: 9.055577 | lrm: 0.38 | dt: 163ms | tok/sec: 1,605,124 | mfu: 24.5% | epoch: 1 | router_ent: 2.363 | load_cv: 0.200 | max_load: 0.089 | aux: 0.0081 | remaining: 1137s    
step 00039 (0.6%) | loss: 9.022866 | lrm: 0.39 | dt: 163ms | tok/sec: 1,607,564 | mfu: 24.6% | epoch: 1 | router_ent: 2.362 | load_cv: 0.201 | max_load: 0.089 | aux: 0.0081 | remaining: 1136s    
step 00040 (0.6%) | loss: 8.988540 | lrm: 0.40 | dt: 164ms | tok/sec: 1,602,571 | mfu: 24.5% | epoch: 1 | router_ent: 2.362 | load_cv: 0.207 | max_load: 0.090 | aux: 0.0081 | remaining: 1136s    
step 00041 (0.6%) | loss: 8.953121 | lrm: 0.41 | dt: 163ms | tok/sec: 1,606,660 | mfu: 24.5% | epoch: 1 | router_ent: 2.361 | load_cv: 0.208 | max_load: 0.090 | aux: 0.0081 | remaining: 1136s    
step 00042 (0.6%) | loss: 8.916364 | lrm: 0.42 | dt: 165ms | tok/sec: 1,591,585 | mfu: 24.3% | epoch: 1 | router_ent: 2.361 | load_cv: 0.213 | max_load: 0.090 | aux: 0.0081 | remaining: 1136s    
step 00043 (0.6%) | loss: 8.877985 | lrm: 0.43 | dt: 163ms | tok/sec: 1,604,885 | mfu: 24.5% | epoch: 1 | router_ent: 2.360 | load_cv: 0.214 | max_load: 0.090 | aux: 0.0081 | remaining: 1136s    
step 00044 (0.6%) | loss: 8.838178 | lrm: 0.44 | dt: 164ms | tok/sec: 1,602,072 | mfu: 24.5% | epoch: 1 | router_ent: 2.358 | load_cv: 0.220 | max_load: 0.090 | aux: 0.0081 | remaining: 1136s    
step 00045 (0.6%) | loss: 8.794564 | lrm: 0.45 | dt: 162ms | tok/sec: 1,614,620 | mfu: 24.7% | epoch: 1 | router_ent: 2.359 | load_cv: 0.227 | max_load: 0.092 | aux: 0.0081 | remaining: 1136s    
step 00046 (0.7%) | loss: 8.749335 | lrm: 0.46 | dt: 165ms | tok/sec: 1,588,097 | mfu: 24.3% | epoch: 1 | router_ent: 2.358 | load_cv: 0.233 | max_load: 0.092 | aux: 0.0081 | remaining: 1136s    
step 00047 (0.7%) | loss: 8.704819 | lrm: 0.47 | dt: 163ms | tok/sec: 1,608,992 | mfu: 24.6% | epoch: 1 | router_ent: 2.357 | load_cv: 0.241 | max_load: 0.092 | aux: 0.0081 | remaining: 1136s    
step 00048 (0.7%) | loss: 8.658230 | lrm: 0.48 | dt: 164ms | tok/sec: 1,598,201 | mfu: 24.4% | epoch: 1 | router_ent: 2.356 | load_cv: 0.247 | max_load: 0.093 | aux: 0.0081 | remaining: 1136s    
step 00049 (0.7%) | loss: 8.612309 | lrm: 0.49 | dt: 164ms | tok/sec: 1,600,057 | mfu: 24.4% | epoch: 1 | router_ent: 2.356 | load_cv: 0.252 | max_load: 0.094 | aux: 0.0081 | remaining: 1136s    
step 00050 (0.7%) | loss: 8.563820 | lrm: 0.50 | dt: 165ms | tok/sec: 1,585,839 | mfu: 24.2% | epoch: 1 | router_ent: 2.355 | load_cv: 0.263 | max_load: 0.094 | aux: 0.0081 | remaining: 1136s    
step 00051 (0.7%) | loss: 8.513437 | lrm: 0.51 | dt: 164ms | tok/sec: 1,600,472 | mfu: 24.4% | epoch: 1 | router_ent: 2.354 | load_cv: 0.267 | max_load: 0.094 | aux: 0.0081 | remaining: 1136s    
step 00052 (0.7%) | loss: 8.463239 | lrm: 0.52 | dt: 163ms | tok/sec: 1,604,159 | mfu: 24.5% | epoch: 1 | router_ent: 2.353 | load_cv: 0.278 | max_load: 0.096 | aux: 0.0081 | remaining: 1135s    
step 00053 (0.8%) | loss: 8.409632 | lrm: 0.53 | dt: 163ms | tok/sec: 1,605,267 | mfu: 24.5% | epoch: 1 | router_ent: 2.352 | load_cv: 0.291 | max_load: 0.098 | aux: 0.0081 | remaining: 1135s    
step 00054 (0.8%) | loss: 8.355356 | lrm: 0.54 | dt: 165ms | tok/sec: 1,589,332 | mfu: 24.3% | epoch: 1 | router_ent: 2.351 | load_cv: 0.300 | max_load: 0.100 | aux: 0.0081 | remaining: 1135s    
step 00055 (0.8%) | loss: 8.299816 | lrm: 0.55 | dt: 164ms | tok/sec: 1,601,022 | mfu: 24.5% | epoch: 1 | router_ent: 2.352 | load_cv: 0.303 | max_load: 0.099 | aux: 0.0081 | remaining: 1135s    
step 00056 (0.8%) | loss: 8.242909 | lrm: 0.56 | dt: 166ms | tok/sec: 1,581,942 | mfu: 24.2% | epoch: 1 | router_ent: 2.351 | load_cv: 0.319 | max_load: 0.102 | aux: 0.0081 | remaining: 1135s    
step 00057 (0.8%) | loss: 8.184230 | lrm: 0.57 | dt: 164ms | tok/sec: 1,601,864 | mfu: 24.5% | epoch: 1 | router_ent: 2.350 | load_cv: 0.331 | max_load: 0.104 | aux: 0.0081 | remaining: 1135s    
step 00058 (0.8%) | loss: 8.124825 | lrm: 0.58 | dt: 163ms | tok/sec: 1,605,349 | mfu: 24.5% | epoch: 1 | router_ent: 2.350 | load_cv: 0.340 | max_load: 0.105 | aux: 0.0081 | remaining: 1135s    
step 00059 (0.8%) | loss: 8.062101 | lrm: 0.59 | dt: 165ms | tok/sec: 1,588,045 | mfu: 24.3% | epoch: 1 | router_ent: 2.350 | load_cv: 0.351 | max_load: 0.106 | aux: 0.0081 | remaining: 1135s    
step 00060 (0.9%) | loss: 7.998800 | lrm: 0.60 | dt: 163ms | tok/sec: 1,606,789 | mfu: 24.5% | epoch: 1 | router_ent: 2.350 | load_cv: 0.362 | max_load: 0.108 | aux: 0.0081 | remaining: 1135s    
step 00061 (0.9%) | loss: 7.936282 | lrm: 0.61 | dt: 166ms | tok/sec: 1,576,480 | mfu: 24.1% | epoch: 1 | router_ent: 2.349 | load_cv: 0.372 | max_load: 0.110 | aux: 0.0081 | remaining: 1135s    
step 00062 (0.9%) | loss: 7.872903 | lrm: 0.62 | dt: 164ms | tok/sec: 1,594,872 | mfu: 24.4% | epoch: 1 | router_ent: 2.349 | load_cv: 0.381 | max_load: 0.111 | aux: 0.0081 | remaining: 1135s    
step 00063 (0.9%) | loss: 7.811331 | lrm: 0.63 | dt: 163ms | tok/sec: 1,609,126 | mfu: 24.6% | epoch: 1 | router_ent: 2.350 | load_cv: 0.383 | max_load: 0.111 | aux: 0.0081 | remaining: 1135s    
step 00064 (0.9%) | loss: 7.746223 | lrm: 0.64 | dt: 165ms | tok/sec: 1,591,705 | mfu: 24.3% | epoch: 1 | router_ent: 2.350 | load_cv: 0.396 | max_load: 0.113 | aux: 0.0081 | remaining: 1135s    
step 00065 (0.9%) | loss: 7.680351 | lrm: 0.65 | dt: 165ms | tok/sec: 1,591,734 | mfu: 24.3% | epoch: 1 | router_ent: 2.349 | load_cv: 0.405 | max_load: 0.115 | aux: 0.0081 | remaining: 1135s    
step 00066 (0.9%) | loss: 7.617624 | lrm: 0.66 | dt: 165ms | tok/sec: 1,587,419 | mfu: 24.3% | epoch: 1 | router_ent: 2.350 | load_cv: 0.411 | max_load: 0.115 | aux: 0.0080 | remaining: 1135s    
step 00067 (1.0%) | loss: 7.554706 | lrm: 0.67 | dt: 165ms | tok/sec: 1,589,236 | mfu: 24.3% | epoch: 1 | router_ent: 2.351 | load_cv: 0.421 | max_load: 0.117 | aux: 0.0080 | remaining: 1135s    
step 00068 (1.0%) | loss: 7.490598 | lrm: 0.68 | dt: 166ms | tok/sec: 1,579,322 | mfu: 24.1% | epoch: 1 | router_ent: 2.351 | load_cv: 0.430 | max_load: 0.117 | aux: 0.0080 | remaining: 1135s    
step 00069 (1.0%) | loss: 7.425973 | lrm: 0.69 | dt: 165ms | tok/sec: 1,588,595 | mfu: 24.3% | epoch: 1 | router_ent: 2.352 | load_cv: 0.439 | max_load: 0.119 | aux: 0.0080 | remaining: 1135s    
step 00070 (1.0%) | loss: 7.363036 | lrm: 0.70 | dt: 164ms | tok/sec: 1,602,310 | mfu: 24.5% | epoch: 1 | router_ent: 2.352 | load_cv: 0.443 | max_load: 0.119 | aux: 0.0080 | remaining: 1135s    
step 00071 (1.0%) | loss: 7.304376 | lrm: 0.71 | dt: 165ms | tok/sec: 1,592,308 | mfu: 24.3% | epoch: 1 | router_ent: 2.353 | load_cv: 0.449 | max_load: 0.120 | aux: 0.0080 | remaining: 1135s    
step 00072 (1.0%) | loss: 7.245972 | lrm: 0.72 | dt: 166ms | tok/sec: 1,580,085 | mfu: 24.1% | epoch: 1 | router_ent: 2.354 | load_cv: 0.457 | max_load: 0.121 | aux: 0.0080 | remaining: 1135s    
step 00073 (1.0%) | loss: 7.190482 | lrm: 0.73 | dt: 165ms | tok/sec: 1,591,787 | mfu: 24.3% | epoch: 1 | router_ent: 2.354 | load_cv: 0.456 | max_load: 0.120 | aux: 0.0079 | remaining: 1135s    
step 00074 (1.1%) | loss: 7.137186 | lrm: 0.74 | dt: 165ms | tok/sec: 1,593,469 | mfu: 24.3% | epoch: 1 | router_ent: 2.356 | load_cv: 0.460 | max_load: 0.121 | aux: 0.0079 | remaining: 1134s    
step 00075 (1.1%) | loss: 7.084721 | lrm: 0.75 | dt: 164ms | tok/sec: 1,596,157 | mfu: 24.4% | epoch: 1 | router_ent: 2.355 | load_cv: 0.463 | max_load: 0.121 | aux: 0.0079 | remaining: 1134s    
step 00076 (1.1%) | loss: 7.036940 | lrm: 0.76 | dt: 165ms | tok/sec: 1,591,373 | mfu: 24.3% | epoch: 1 | router_ent: 2.357 | load_cv: 0.465 | max_load: 0.120 | aux: 0.0079 | remaining: 1134s    
step 00077 (1.1%) | loss: 6.992274 | lrm: 0.77 | dt: 166ms | tok/sec: 1,582,614 | mfu: 24.2% | epoch: 1 | router_ent: 2.358 | load_cv: 0.458 | max_load: 0.119 | aux: 0.0079 | remaining: 1134s    
step 00078 (1.1%) | loss: 6.949138 | lrm: 0.78 | dt: 165ms | tok/sec: 1,588,866 | mfu: 24.3% | epoch: 1 | router_ent: 2.358 | load_cv: 0.457 | max_load: 0.118 | aux: 0.0078 | remaining: 1134s    
step 00079 (1.1%) | loss: 6.907697 | lrm: 0.79 | dt: 164ms | tok/sec: 1,595,657 | mfu: 24.4% | epoch: 1 | router_ent: 2.359 | load_cv: 0.454 | max_load: 0.117 | aux: 0.0078 | remaining: 1134s    
step 00080 (1.1%) | loss: 6.868590 | lrm: 0.80 | dt: 166ms | tok/sec: 1,578,544 | mfu: 24.1% | epoch: 1 | router_ent: 2.358 | load_cv: 0.448 | max_load: 0.116 | aux: 0.0078 | remaining: 1134s    
step 00081 (1.2%) | loss: 6.827851 | lrm: 0.81 | dt: 166ms | tok/sec: 1,582,573 | mfu: 24.2% | epoch: 1 | router_ent: 2.359 | load_cv: 0.442 | max_load: 0.114 | aux: 0.0078 | remaining: 1134s    
step 00082 (1.2%) | loss: 6.786500 | lrm: 0.82 | dt: 164ms | tok/sec: 1,599,557 | mfu: 24.4% | epoch: 1 | router_ent: 2.358 | load_cv: 0.436 | max_load: 0.114 | aux: 0.0078 | remaining: 1134s    
step 00083 (1.2%) | loss: 6.750521 | lrm: 0.83 | dt: 165ms | tok/sec: 1,590,020 | mfu: 24.3% | epoch: 1 | router_ent: 2.358 | load_cv: 0.424 | max_load: 0.111 | aux: 0.0077 | remaining: 1134s    
step 00084 (1.2%) | loss: 6.711664 | lrm: 0.84 | dt: 163ms | tok/sec: 1,605,951 | mfu: 24.5% | epoch: 1 | router_ent: 2.356 | load_cv: 0.415 | max_load: 0.111 | aux: 0.0077 | remaining: 1134s    
step 00085 (1.2%) | loss: 6.677280 | lrm: 0.85 | dt: 164ms | tok/sec: 1,600,432 | mfu: 24.4% | epoch: 1 | router_ent: 2.355 | load_cv: 0.403 | max_load: 0.109 | aux: 0.0077 | remaining: 1134s    
step 00086 (1.2%) | loss: 6.640371 | lrm: 0.86 | dt: 165ms | tok/sec: 1,590,068 | mfu: 24.3% | epoch: 1 | router_ent: 2.353 | load_cv: 0.394 | max_load: 0.108 | aux: 0.0077 | remaining: 1133s    
step 00087 (1.2%) | loss: 6.605375 | lrm: 0.87 | dt: 166ms | tok/sec: 1,580,607 | mfu: 24.1% | epoch: 1 | router_ent: 2.351 | load_cv: 0.384 | max_load: 0.106 | aux: 0.0077 | remaining: 1133s    
step 00088 (1.3%) | loss: 6.573367 | lrm: 0.88 | dt: 165ms | tok/sec: 1,587,941 | mfu: 24.3% | epoch: 1 | router_ent: 2.349 | load_cv: 0.368 | max_load: 0.104 | aux: 0.0077 | remaining: 1133s    
step 00089 (1.3%) | loss: 6.539205 | lrm: 0.89 | dt: 165ms | tok/sec: 1,585,551 | mfu: 24.2% | epoch: 1 | router_ent: 2.348 | load_cv: 0.359 | max_load: 0.104 | aux: 0.0076 | remaining: 1133s    
